OBJECTID,Well_IDKey,Well_Name,Well_Depth,Well_Casing_Stickup,Well_Location_Latitude,Well_Location_Longitude,Well_Location_Elevation,Well_OSE_Permit,Well_Type,GlobalID,NMT_ID,IndexDesignation,AquiferCode,ScreenInterval,CreationDate,Creator,EditDate,Editor,x,y
285,350,Sandoval County 7,374,1.54,35.241617,-106.360892,6705.768,RG-91537,DOM,2f51cfe1-1a5f-4dbd-970e-b3cffc55bf0d,BC-0360,Y,325MDER,,2024-05-08T21:25:55,ccarsrud_EH,2025-06-02T14:52:21,pheinstein_NRS,-106.360892,35.2416170000001
286,215,Sedillo Ridge,500,1.59,35.055392,-106.294236,7192.409,E-9673,MW,d5a16d11-f087-4bf7-9a75-02fee588cccc,BC-0215,M,325MDER,,2024-05-08T21:25:55,ccarsrud_EH,2025-06-02T20:38:23,pheinstein_NRS,-106.294236,35.055392
287,209,Sierra Vista,340,-0.2,35.12281,-106.353383,6971.757,,MW,b2b2ca47-3919-4301-96e8-356a9eed4ad6,BC-0209,M,211MVRD,,2024-05-08T21:25:55,ccarsrud_EH,2025-06-02T20:36:45,pheinstein_NRS,-106.353383,35.1228100000001
288,75,Skyline 01,245,1.15,35.170021,-106.351962,6934.809,S-2548,DOM,51998890-a292-441a-8647-3336871b285e,BC-0088,M,318ABO,,2024-05-08T21:25:55,ccarsrud_EH,2025-06-02T21:03:21,pheinstein_NRS,-106.351962,35.1700210000001
289,308,Skyline 02,177,1.43,35.1700306,-106.350425,6901.716,S-02083,DOM,58096647-c34d-4061-8bce-cfdc14e6007c,BC-0298,Y,,,2024-05-08T21:25:55,ccarsrud_EH,2025-06-02T21:04:05,pheinstein_NRS,-106.350425,35.1700306000001
290,311,Skyline 03,350,1.5,35.1698639,-106.3530167,6967.537,S-02356,DOM,f06c16f9-f825-490d-b23b-ac9f72b1daed,BC-0301,Y,,,2024-05-08T21:25:55,ccarsrud_EH,2025-06-02T21:05:55,pheinstein_NRS,-106.3530167,35.1698639000001
291,323,Skyline 04,260,0.7,35.1702639,-106.3533417,6975.723,S-02311,DOM,491edd7a-a593-41a4-a17d-d5ba53693877,BC-0302,Y,,,2024-05-08T21:25:55,ccarsrud_EH,2025-06-02T21:06:32,pheinstein_NRS,-106.3533417,35.1702639000001
292,140,SPSB 1,304,1.95,35.162734,-106.364783,7137.536,S-2229,DOM,6d1d95f2-c2fe-4e3f-9d4c-f4c5415c4d96,BC-0159,M,318ABO,,2024-05-08T21:25:55,ccarsrud_EH,2025-06-02T19:39:38,pheinstein_NRS,-106.364783,35.1627340000001
293,141,SPSB 2,260,0.8,35.162865,-106.356017,6967.827,S-660,DOM,93d4f6cd-30c4-4a09-8cd8-329fa5e4ee7d,BC-0160,Y,,,2024-05-08T21:25:55,ccarsrud_EH,2025-06-02T19:41:02,pheinstein_NRS,-106.356017,35.1628650000001
294,142,SPSB 3,385,1.4,35.17006,-106.366599,7141.056,S-2359,DOM,949e0e5f-4bc9-4ee9-987a-8bcf455c421f,BC-0161,Y,,,2024-05-08T21:25:55,ccarsrud_EH,2025-06-02T19:41:47,pheinstein_NRS,-106.366599,35.17006
295,143,SPSB 4,325,1.6,35.161829,-106.355282,6974.119,RG-32896,DOM,d20f9736-f465-451a-a736-b8c8dd8310b1,BC-0162,Y,,,2024-05-08T21:25:55,ccarsrud_EH,2025-06-02T19:43:02,pheinstein_NRS,-106.355282,35.1618290000001
296,179,SPSB 5,85,1.13,35.168483,-106.365757,7072.211,S-1295,DOM,87bca48f-e0a7-4e19-ae10-236fbcc9fe35,BC-0163,Y,,,2024-05-08T21:25:55,ccarsrud_EH,2025-06-02T19:43:47,pheinstein_NRS,-106.365757,35.168483
297,233,SPSB 7,76,0,35.166838,-106.364621,7066.696,S-2545,DOM,6d6cb2c4-852d-4a3f-880d-46eef300ee22,BC-0233,Y,,,2024-05-08T21:25:55,ccarsrud_EH,2025-06-02T19:44:13,pheinstein_NRS,-106.364621,35.166838
298,351,SPSB 8,0,1.3,35.162347,-106.365139,7138.214,,DOM,3f6118ba-8329-4324-ad31-a15680674312,BC-0361,Y,,,2024-05-08T21:25:55,ccarsrud_EH,2025-06-02T19:40:24,pheinstein_NRS,-106.365139,35.1623470000001
299,366,SPSB 9,0,0,35.163714,-106.356481,6948.89,,DOM,48178134-abd7-474b-93d3-d273eb47e6b0,BC-0362,Y,,,2024-05-08T21:25:55,ccarsrud_EH,2025-06-02T19:45:06,pheinstein_NRS,-106.356481,35.163714
300,302,Stagecoach 01,300,2.38,35.1654222,-106.3217472,6647.585,S-2753,DOM,d763e5e8-6ae4-415f-97e4-bdea1dd87c5c,BC-0438,M,231CHNL,,2024-05-08T21:25:55,ccarsrud_EH,2025-08-07T15:32:52,pheinstein_NRS,-106.3217472,35.1654222000001
301,421,Stagecoach 02,200,1.8,35.1644722,-106.3219028,6654.699,S-00647-POD 1 or2,DOM,12e26a43-8833-4c74-927e-d40fc54e3e43,BC-0439,Y,,,2024-05-08T21:25:55,ccarsrud_EH,2025-06-02T19:17:44,pheinstein_NRS,-106.3219028,35.1644722
302,422,Stagecoach 03,0,1,35.1641889,-106.3223333,6660.216,S-00647-POD 1or2,DOM,025fbae6-fb5b-47bd-b349-db536fe30dc7,BC-0440,Y,,,2024-05-08T21:25:55,ccarsrud_EH,2025-06-02T19:18:15,pheinstein_NRS,-106.3223333,35.1641889000001
303,213,Sumption,190,1.3,35.142096,-106.267695,6864.775,S-342,MW,7bde3e11-b827-42da-8924-3395ebff62c8,BC-0213,M,325MDER,,2024-05-08T21:25:55,ccarsrud_EH,2025-06-02T19:35:54,pheinstein_NRS,-106.267695,35.142096
304,147,Tablazon 01,380,0.65,35.106344,-106.329669,6885.881,S-0923,DOM,02aaf2ab-55e3-49f1-8010-c302b596b45a,BC-0167,Y,325MDER,,2024-05-08T21:25:55,ccarsrud_EH,2025-05-30T20:47:49,pheinstein_NRS,-106.329669,35.106344
305,158,Tablazon 02,475,1.1,35.10446,-106.326408,6951.912,S-1596,DOM,fd2bd470-e9e4-425c-abb6-389c7b1e2c6c,BC-0178,Y,325MDER,,2024-05-08T21:25:55,ccarsrud_EH,2025-05-30T20:49:06,pheinstein_NRS,-106.326408,35.1044600000001
306,162,Tablazon 04,600,1.04,35.105787,-106.322504,6934.576,S-1275,DOM,c461aa77-b2fb-4c31-b533-a61addc55b96,BC-0182,Y,325MDER,,2024-05-08T21:25:55,ccarsrud_EH,2025-05-30T20:50:02,pheinstein_NRS,-106.322504,35.1057870000001
307,165,Tablazon 07,475,0.6,35.103649,-106.3255,6989.446,S-1111,DOM,77b60d86-a348-415e-adb2-59a513bec928,BC-0185,Y,325MDER,400 - 475,2024-05-08T21:25:55,ccarsrud_EH,2025-05-30T20:50:56,pheinstein_NRS,-106.3255,35.1036490000001
308,166,Tablazon 08,650,2.33,35.103047,-106.324287,7015.343,S-1183,DOM,42b92340-69a3-4c41-8e16-3223dbb0c01c,BC-0186,M,325MDER,,2024-05-08T21:25:55,ccarsrud_EH,2025-05-30T20:51:29,pheinstein_NRS,-106.324287,35.1030470000001
309,148,Tablazon 10,440,2.5,35.099356,-106.327908,6807.115,S-1484,DOM,a1d9952b-ca95-4436-a3e5-fc0291b484b8,BC-0168,Y,325MDER,420 - 440,2024-05-08T21:25:55,ccarsrud_EH,2025-05-30T20:52:03,pheinstein_NRS,-106.327908,35.0993560000001
310,150,Tablazon 12,396,0.82,35.107828,-106.327495,6855.196,S-908,DOM,19ee9123-684b-4167-bd60-6cd0367e01b3,BC-0170,Y,325MDER,,2024-05-08T21:25:55,ccarsrud_EH,2025-05-30T20:52:59,pheinstein_NRS,-106.327495,35.107828
311,152,Tablazon 14,400,1.18,35.109529,-106.327542,6828.786,S-1466,DOM,4596a14b-20ed-4d04-812d-cdd1c7fe855b,BC-0172,M,325MDER,370 - 390,2024-05-08T21:25:55,ccarsrud_EH,2025-05-30T20:53:49,pheinstein_NRS,-106.327542,35.1095290000001
312,153,Tablazon 15,450,0.32,35.104474,-106.322757,6966.427,S-02700-POD1,DOM,903cbcd7-005d-4c6f-8fd4-4f5783fd161c,BC-0173,Y,325MDER,,2024-05-08T21:25:55,ccarsrud_EH,2025-05-30T20:54:26,pheinstein_NRS,-106.322757,35.104474
313,154,Tablazon 16,430,1.37,35.102984,-106.333259,6854.455,S-1585,DOM,e40983f8-ba72-4114-ab1b-06c3c73af2a9,BC-0174,Y,325MDER,390 - 430,2024-05-08T21:25:55,ccarsrud_EH,2025-05-30T20:55:43,pheinstein_NRS,-106.333259,35.102984
314,156,Tablazon 18,400,1.27,35.106561,-106.32968,6878.755,S-1779,DOM,7ddec4cd-6c75-4fba-8ad4-d82c31ea0468,BC-0176,Y,325MDER,320 - 380,2024-05-08T21:25:55,ccarsrud_EH,2025-05-30T20:56:50,pheinstein_NRS,-106.32968,35.1065610000001
315,231,Tablazon 22,405,0.85,35.105768,-106.327854,6895.029,S-2106,DOM,b3653524-c91a-4321-962e-1ea27946df4d,BC-0231,Y,325MDER,365 - 405,2024-05-08T21:25:55,ccarsrud_EH,2025-05-30T20:58:21,pheinstein_NRS,-106.327854,35.1057680000001
316,244,Tablazon 23,375,1.81,35.102084,-106.328618,6773.905,S-1782,DOM,8e651ef1-0219-42f5-8417-5094b3d84fab,BC-0244,Y,325MDER,300 - 375,2024-05-08T21:25:55,ccarsrud_EH,2025-05-30T20:59:30,pheinstein_NRS,-106.328618,35.102084
317,320,Tablazon 24,375,1.71,35.1022,-106.328332,6783.375,S-1782,DOM,c291c4b6-7e9f-4386-afa0-bedb49576e54,BC-0323,Y,325MDER,300 - 375,2024-05-08T21:25:55,ccarsrud_EH,2025-05-30T20:59:05,pheinstein_NRS,-106.328332,35.1022
318,321,Tablazon 25,375,1,35.102376,-106.328026,6794.745,S-1780,DOM,ae59f176-d441-4cf1-82b8-4a07fd0d413a,BC-0324,Y,325MDER,300 - 375,2024-05-08T21:25:55,ccarsrud_EH,2025-05-30T21:00:32,pheinstein_NRS,-106.328026,35.102376
319,322,Tablazon 26,360,1,35.1069222,-106.3291278,6834.588,S-974,DOM,fe3a2ae7-ccd1-4fc1-aa60-3a0c4ac27722,BC-0325,Y,325MDER,,2024-05-08T21:25:55,ccarsrud_EH,2025-05-30T21:01:31,pheinstein_NRS,-106.3291278,35.1069222
320,337,Tablazon 27,380,1.64,35.1042,-106.3320472,6869.116,S-1246,DOM,74a22c80-6f93-48dd-a903-08c51fba553f,BC-0326,Y,325MDER,320 - 380,2024-05-08T21:25:55,ccarsrud_EH,2025-05-30T21:01:59,pheinstein_NRS,-106.3320472,35.1042
321,319,Tablazon 28,0,0.96,35.1048194,-106.3278278,6895.528,,DOM,87e099d3-5c65-4389-b370-298612928f88,BC-0327,Y,325MDER,,2024-05-08T21:25:55,ccarsrud_EH,2025-05-30T21:02:55,pheinstein_NRS,-106.3278278,35.1048194000001
322,318,Tablazon 29,400,1.6,35.10535,-106.3339167,6797.72,S-02022,DOM,94a124f3-136c-4103-8c83-a20e61cc6f73,BC-0328,Y,325MDER,,2024-05-08T21:25:55,ccarsrud_EH,2025-07-17T17:37:26,pheinstein_NRS,-106.3339167,35.10535
323,317,Tablazon 30,360,1.77,35.1074694,-106.3309444,6825.026,S-935,DOM,d9a62466-6f6c-46da-8c06-e0e321c11bf8,BC-0329,Y,325MDER,,2024-05-08T21:25:55,ccarsrud_EH,2025-05-30T21:05:55,pheinstein_NRS,-106.3309444,35.1074694000001
324,316,Tablazon 31,275,1.1,35.0997444,-106.3373694,6659.26,S-01885,DOM,bf60181f-82ca-488e-ac54-c1325afc738c,BC-0330,Y,325MDER,200 - 275,2024-05-08T21:25:55,ccarsrud_EH,2025-05-30T21:08:18,pheinstein_NRS,-106.3373694,35.0997444000001
325,239,Z - Tablazon Meadows 1,460,2.38,35.1065350797,-106.324054807,6864.422,S-2382,DOM,1bb23bb1-f3a1-40aa-a4e7-103959e74d3f,BC-0239,Z,325MDER,400 - 460,2024-05-08T21:25:55,ccarsrud_EH,2025-06-03T16:11:02,pheinstein_NRS,-106.324054807,35.1065350800001
326,367,Tumbleweed 3,260,1.45,35.1537,-106.280489,6902.599,,DOM,300455e1-ec42-45ba-aead-28bd79f98b08,BC-0363,Y,325MDER,,2024-05-08T21:25:55,ccarsrud_EH,2025-06-02T22:28:14,pheinstein_NRS,-106.280489,35.1537000000001
327,170,Ventana del Sol 1,400,1.76,35.143653,-106.363784,6977.091,S-1508,DOM,bbdb7d95-9441-41c9-91dd-9a3f27d29516,BC-0190,M,318ABO,,2024-05-08T21:25:55,ccarsrud_EH,2025-06-03T16:35:33,pheinstein_NRS,-106.363784,35.143653
328,171,Ventana del Sol 2,317,0.77,35.14441,-106.363231,6978.816,S-1060,DOM,78d3cece-3bef-4521-9b0b-42c61bc9b46a,BC-0191,Y,,,2024-05-08T21:25:55,ccarsrud_EH,2025-06-03T16:34:25,pheinstein_NRS,-106.363231,35.1444100000001
329,172,Vista Bonita 1,300,1.1,35.214827,-106.365831,6919.892,S-943,DOM,e5cd90c2-d844-494a-9ad4-13efb8daea02,BC-0192,Y,325MDER,,2024-05-08T21:25:55,ccarsrud_EH,2025-06-03T14:13:15,pheinstein_NRS,-106.365831,35.2148270000001
330,324,Vista Grande,570,2.28,35.1748111,-106.3393222,6792.56,S-2873,MW,ff2e825f-2e0d-4788-8a10-f0a688b1b471,BC-0331,M,231CHNL,,2024-05-08T21:25:55,ccarsrud_EH,2025-06-02T19:52:45,pheinstein_NRS,-106.3393222,35.1748111000001
331,203,Whispering Pines,595,1.5,34.939171,-106.29371,7485.564,E-7980,DOM,556ada43-4e9a-4ea0-ac9c-a38f568016bd,BC-0203,M,325MDER,,2024-05-08T21:25:55,ccarsrud_EH,2025-06-02T19:51:58,pheinstein_NRS,-106.29371,34.939171
332,173,Wildflower 1,260,1.5,35.156452,-106.344044,6876.113,S-843,DOM,5050c71a-8d0c-48a3-8763-195c1dbf5bd6,BC-0193,Y,,,2024-05-08T21:25:55,ccarsrud_EH,2025-06-02T19:33:00,pheinstein_NRS,-106.344044,35.1564520000001
333,174,Wildflower 2,380,1.82,35.156417,-106.343938,6873.208,S-843 POD 2,DOM,8482a77f-10ed-4185-a861-3838e4117c61,BC-0194,Y,,,2024-05-08T21:25:55,ccarsrud_EH,2025-06-02T19:33:57,pheinstein_NRS,-106.343938,35.156417
334,237,Wildflower 3,0,1.18,35.161531,-106.343119,6794.506,,DOM,81405d74-83ed-4894-bd79-060a22f6594f,BC-0237,Y,,,2024-05-08T21:25:55,ccarsrud_EH,2025-06-02T19:34:32,pheinstein_NRS,-106.343119,35.161531
335,315,Z - Wildflower 4,340,1.86,35.1586194,-106.3430056,6830.652,,DOM,9d56f740-332e-4612-a043-d44fe317955d,BC-0332,Z,,,2024-05-08T21:25:55,ccarsrud_EH,2025-05-30T20:30:44,pheinstein_NRS,-106.3430056,35.1586194000001
336,1,Z - Buckboard 1,364,1.1,34.9629417,-106.3099778,7439.071,E-6373,DOM,406e8acc-de00-453f-8802-c9aa586848e8,BC-0001,Z,325MDER,,2024-05-08T21:25:55,ccarsrud_EH,2025-06-03T14:14:20,pheinstein_NRS,-106.3099778,34.9629417
337,189,Z - Columbine Thompson 08,140,1.82,35.124407,-106.373529,6824.062,S-0081,DOM,8d5923e5-2b7c-4e1a-84e9-77157ebf063a,BC-0013,Z,,,2024-05-08T21:25:55,ccarsrud_EH,2025-06-02T21:52:25,pheinstein_NRS,-106.373529,35.1244070000001
338,107,Z - Echo Canyon 01,0,1.4,35.068188,-106.459323,5990.742,RG-80844,DOM,31e6ca85-0ea2-4de8-a9e1-813b45d715db,BC-0123,Z,,,2024-05-08T21:25:55,ccarsrud_EH,2025-06-03T16:02:00,pheinstein_NRS,-106.459323,35.0681880000001
339,109,Z - Echo Canyon 03,300,0.95,35.071375,-106.461167,6115.169,RG-34834,DOM,cad8bad6-ba12-4cf8-8d5d-5388a6ede8cc,BC-0125,Z,,,2024-05-08T21:25:55,ccarsrud_EH,2025-06-03T16:02:21,pheinstein_NRS,-106.461167,35.071375
340,110,Z - Echo Canyon 04,365,1.5,35.069785,-106.461661,6055.784,RG-52935,DOM,d398ab89-354b-4665-917c-b1299f55371b,BC-0126,Z,400SAND,,2024-05-08T21:25:55,ccarsrud_EH,2025-06-03T15:58:28,pheinstein_NRS,-106.461661,35.069785
341,111,Z - Echo Canyon 05,240,2.55,35.070362,-106.460914,6067.185,RG-73676,DOM,7b0c4c6f-6fd7-4c51-87f0-07e89ecf5000,BC-0127,Z,400SAND,,2024-05-08T21:25:55,ccarsrud_EH,2025-06-03T15:59:13,pheinstein_NRS,-106.460914,35.070362
343,270,Z - EGC 17,0,-1.6,35.059972,-106.443025,5877.085,,DOM,57760b7c-c467-44b2-b90a-26a5c75d88b4,BC-0274,Z,,,2024-05-08T21:25:55,ccarsrud_EH,2025-06-03T14:25:43,pheinstein_NRS,-106.443025,35.0599720000001
344,271,Z - EGC 18,0,0,35.0684972,-106.4477556,6072.477,,DOM,ef2c632c-b57c-4da4-bb5c-25ab2cb19064,BC-0275,Z,,,2024-05-08T21:25:55,ccarsrud_EH,2025-06-03T15:57:26,pheinstein_NRS,-106.4477556,35.0684972
345,273,Z - EGC 19,0,0.9,35.0591722,-106.4459694,5866.542,,DOM,52cc63ce-c70c-4a08-9b5c-fff72219ef2c,BC-0276,Z,,,2024-05-08T21:25:55,ccarsrud_EH,2025-06-03T15:56:22,pheinstein_NRS,-106.4459694,35.0591722
346,275,Z - EGC 20,50,1.8,35.0586,-106.4593722,5881.484,,DOM,45ca7eb9-0898-4d39-842d-f917a390b408,BC-0277,Z,,,2024-05-08T21:25:55,ccarsrud_EH,2025-06-03T15:55:15,pheinstein_NRS,-106.4593722,35.0586000000001
347,276,Z - EGC 21,0,0,35.0599861,-106.4582944,5834.652,,DOM,529ad290-018f-405f-b561-f466c5feeb96,BC-0278,Z,,,2024-05-08T21:25:55,ccarsrud_EH,2025-06-03T15:53:48,pheinstein_NRS,-106.4582944,35.0599861000001
348,277,Z - EGC 22,0,1.05,35.0594389,-106.4591778,5849.963,,DOM,004b2d3c-0a85-4756-a6b2-a5c8fd165796,BC-0279,Z,,,2024-05-08T21:25:55,ccarsrud_EH,2025-06-03T15:53:17,pheinstein_NRS,-106.4591778,35.0594389
349,278,Z - EGC 23,0,2,35.0571806,-106.4595806,5927.95,,DOM,718ea7de-1266-4904-b2bd-9b090e7b293e,BC-0280,Z,,,2024-05-08T21:25:55,ccarsrud_EH,2025-06-03T15:52:24,pheinstein_NRS,-106.4595806,35.0571806
350,15,Z - EGC 7,125,1,35.067893,-106.443525,6074.708,RG-38149,DOM,def411e6-8ffd-42ac-a9d7-e989263f361f,BC-0024,Z,,,2024-05-08T21:25:55,ccarsrud_EH,2025-06-03T14:18:03,pheinstein_NRS,-106.443525,35.067893
351,16,Z - EGC 8,180,0.25,35.07469,-106.44463,6264.826,RG-36005,DOM,1a0692a4-4d67-4b6b-93e6-f59d41d210ab,BC-0025,Z,,,2024-05-08T21:25:55,ccarsrud_EH,2025-06-03T14:19:49,pheinstein_NRS,-106.44463,35.07469
352,51,Z - EMC NE 04,0,1.52,35.166964,-106.330959,6695.506,,DOM,4c146ff1-ba84-488b-bcdf-abbeee62d29c,BC-0060,Z,,,2024-05-08T21:25:55,ccarsrud_EH,2025-06-03T14:40:40,pheinstein_NRS,-106.330959,35.1669640000001
353,54,Z - EMC NE 07,240,2.06,35.15074,-106.334158,6796.452,S-1197,DOM,d22daf4b-6cc3-4f8c-84aa-c9d9b21c9d90,BC-0070,Z,,,2024-05-08T21:25:55,ccarsrud_EH,2025-06-03T14:42:15,pheinstein_NRS,-106.334158,35.15074
354,56,Z - EMC NE 09,0,0,35.14805,-106.303518,6706.269,S-2066,DOM,cb524506-341a-4c76-9112-88cb4b440209,BC-0072,Z,,,2024-05-08T21:25:55,ccarsrud_EH,2025-06-03T14:32:38,pheinstein_NRS,-106.303518,35.1480500000001
355,20,Z - EMC NE 11,240,1.93,35.145559,-106.305635,6748.857,S-1679 POD 2,DOM,330ad903-16c9-467b-98b4-00742ae23736,BC-0029,Z,,,2024-05-08T21:25:55,ccarsrud_EH,2025-06-03T14:33:41,pheinstein_NRS,-106.305635,35.145559
356,21,Z - EMC NE 12,0,0.4,35.145562,-106.305637,6749.18,S-1679,DOM,e0cc7049-ab91-4a94-aa1e-a87b0839e38b,BC-0030,Z,,,2024-05-08T21:25:55,ccarsrud_EH,2025-06-03T14:34:52,pheinstein_NRS,-106.305637,35.145562
357,28,Z - EMC NE 19,420,0,35.1366333,-106.3465694,7107.848,S-02348,DOM,a2c64899-6bab-437b-bb7b-4386d05652a8,BC-0037,Z,211MVRD,,2024-05-08T21:25:55,ccarsrud_EH,2025-06-03T14:28:38,pheinstein_NRS,-106.3465694,35.1366333
358,32,Z - EMC NE 22,260,1.4,35.151242,-106.334845,6827.368,S-1225,DOM,0eb9d206-09e6-4fb0-b02a-da246736fad8,BC-0041,Z,,,2024-05-08T21:25:55,ccarsrud_EH,2025-06-03T14:43:30,pheinstein_NRS,-106.334845,35.151242
359,43,Z - EMC NE 32,0,1.11,35.150946,-106.319994,6857.926,,DOM,f3fab7b2-8595-492f-a183-fa9d53ffc540,BC-0052,Z,,,2024-05-08T21:25:55,ccarsrud_EH,2025-06-03T14:36:49,pheinstein_NRS,-106.319994,35.150946
360,181,Z - EMC NE 41,325,1.49,35.140305,-106.300977,6786.072,S-1814,DOM,af359632-d8a9-4426-8f1c-bfa147300e4e,BC-0062,Z,325MDER,,2024-05-08T21:25:55,ccarsrud_EH,2025-06-03T14:46:57,pheinstein_NRS,-106.300977,35.1403050000001
361,183,Z - EMC NE 43,400,1.17,35.130279,-106.322841,6781.109,S-2120,DOM,71a10704-7739-43ca-a09c-0640de516698,BC-0064,Z,,,2024-05-08T21:25:55,ccarsrud_EH,2025-06-02T18:52:37,pheinstein_NRS,-106.322841,35.130279
362,228,Z - EMC NE 49,170,0,35.143102,-106.270355,6845.103,S-2558,DOM,f847a148-939f-4e0b-9e3d-03b4d48e4910,BC-0228,Z,325MDER,,2024-05-08T21:25:55,ccarsrud_EH,2025-06-03T14:48:45,pheinstein_NRS,-106.270355,35.1431020000001
363,57,Z - EMC NW 01,280,0,35.149527,-106.363945,7001.533,S-2208,DOM,29f1ad30-052d-45a7-911f-8883afbc847b,BC-0073,Z,,,2024-05-08T21:25:55,ccarsrud_EH,2025-06-03T14:51:53,pheinstein_NRS,-106.363945,35.149527
364,85,Z - EMC NW 07,33,0.8,35.1697222,-106.3690694,7135.024,S-735,DOM,b4eda37d-9a12-4e9f-a684-a0e37a360b4e,BC-0099,Z,,,2024-05-08T21:25:55,ccarsrud_EH,2025-06-03T14:52:50,pheinstein_NRS,-106.3690694,35.1697222
365,58,Z - EMC NW 10,305,1.26,35.169569,-106.34792,6865.455,S-2552,DOM,2845c203-c62e-4cf1-b6d2-80df5e1dd2d2,BC-0074,Z,,,2024-05-08T21:25:55,ccarsrud_EH,2025-06-03T14:54:26,pheinstein_NRS,-106.34792,35.169569
366,60,Z - EMC NW 12,170,1.28,35.13343333,-106.3709972,6900.81,S-1058-X,DOM,1322a7c8-d0c0-448c-8432-6aee5cfbd434,BC-0075,Z,,,2024-05-08T21:25:55,ccarsrud_EH,2025-06-02T19:49:58,pheinstein_NRS,-106.3709972,35.1334333300001
367,65,Z - EMC NW 17,500,1.85,35.151154,-106.365918,7064.505,S-1531 POD 2,DOM,84a19b6f-415c-4ee7-81be-1ad05a4ff4a7,BC-0080,Z,,,2024-05-08T21:25:55,ccarsrud_EH,2025-06-03T14:59:48,pheinstein_NRS,-106.365918,35.1511540000001
368,66,Z - EMC NW 18,320,0.8,35.151148,-106.365915,7064.505,S-1531,DOM,4e3a7d77-460c-4565-b164-f274be5d6b95,BC-0081,Z,,,2024-05-08T21:25:55,ccarsrud_EH,2025-06-03T15:00:25,pheinstein_NRS,-106.365915,35.151148
369,71,Z - EMC NW 22,422,1.3,35.145229,-106.369819,7025.284,S-1659 RPR POD 2,DOM,1ccb9964-4b34-473f-8e78-25ffc3642527,BC-0086,Z,,,2024-05-08T21:25:55,ccarsrud_EH,2025-06-03T15:03:37,pheinstein_NRS,-106.369819,35.145229
370,76,Z - EMC NW 27,0,0.9,35.131005,-106.369666,6901.883,,DOM,e5edf491-53d1-48ea-959b-9302573b9fc9,BC-0089,Z,,,2024-05-08T21:25:55,ccarsrud_EH,2025-06-03T15:05:39,pheinstein_NRS,-106.369666,35.1310050000001
371,190,Z - EMC NW 34,245,1.81,35.168679,-106.347288,6853.24,S-2510,DOM,1541a2f9-4f59-47bc-9091-e243d8366735,BC-0097,Z,,,2024-05-08T21:25:55,ccarsrud_EH,2025-06-03T14:56:55,pheinstein_NRS,-106.347288,35.1686790000001
372,91,Z - EMC SE 02,0,0,34.9857056,-106.3084167,7455.618,,DOM,e790338c-627d-4515-830d-d6bc43dcb297,BC-0106,Z,325MDER,,2024-05-08T21:25:55,ccarsrud_EH,2025-06-03T15:50:44,pheinstein_NRS,-106.3084167,34.9857056000001
373,92,Z - EMC SE 03,780,2.1,34.996202,-106.257734,7158.104,E-9352,DOM,e346e2a4-0e31-4c71-ad41-1a9a09f7d932,BC-0107,Z,325MDER,,2024-05-08T21:25:55,ccarsrud_EH,2025-06-03T15:48:17,pheinstein_NRS,-106.257734,34.996202
374,93,Z - EMC SE 04,0,-4,34.888608,-106.231451,6796.835,,DOM,d8bd1d0b-cd6d-46ea-b973-f0707db98ca7,BC-0108,Z,325MDER,,2024-05-08T21:25:55,ccarsrud_EH,2025-06-03T15:49:20,pheinstein_NRS,-106.231451,34.888608
375,97,Z - EMC SE 08,200,1.35,34.9699139,-106.3002611,7284.247,E-4500,DOM,edbedcaf-d013-48d6-acde-31d35d92d8b6,BC-0112,Z,325MDER,,2024-05-08T21:25:55,ccarsrud_EH,2025-06-03T15:43:31,pheinstein_NRS,-106.3002611,34.9699139000001
376,240,Z - EMC SE 13,170,1.08,35.099992,-106.34698,6613.087,S-1407,DOM,07edbf8c-e9d5-4288-a794-933696ba954a,BC-0240,Z,,,2024-05-08T21:25:55,ccarsrud_EH,2025-06-03T15:39:31,pheinstein_NRS,-106.34698,35.099992
377,104,Z - EMC SW 06,800,1.17,34.9444889,-106.3195556,7679.772,E-9520,DOM,0adb7eda-54ae-492c-b36d-960a80c67ca3,BC-0119,Z,325MDER,,2024-05-08T21:25:55,ccarsrud_EH,2025-06-03T15:23:31,pheinstein_NRS,-106.3195556,34.9444889000001
378,105,Z - EMC SW 07,925,0.95,34.9860833,-106.3444861,7714.037,RG-87502,DOM,f96e1bca-c8f9-4bfb-9134-46868d0bb317,BC-0120,Z,325MDER,,2024-05-08T21:25:55,ccarsrud_EH,2025-06-03T15:26:14,pheinstein_NRS,-106.3444861,34.9860833000001
379,106,Z - EMC SW 08,275,1.28,34.953715,-106.344462,7323.3,RG-34275,DOM,9085e6d1-63c6-4fc8-bf96-c9bebb7a3a79,BC-0121,Z,325MDER,,2024-05-08T21:25:55,ccarsrud_EH,2025-06-03T15:26:51,pheinstein_NRS,-106.344462,34.953715
380,346,Z - EMC SW 14,278,1.6,34.9773,-106.3294,7439.836,,DOM,9edf218e-0516-4c45-84da-5abc3bd77292,BC-0348,Z,325MDER,,2024-05-08T21:25:55,ccarsrud_EH,2025-06-03T15:20:34,pheinstein_NRS,-106.3294,34.9773000000001
381,186,Z - Green Ridge 1,385,1.9,34.994374,-106.269391,7263.309,E-8248-S-5,DOM,adc57a2b-07b8-4fdd-a2d4-0a9ed6a76ee7,BC-0130,Z,325MDER,,2024-05-08T21:25:55,ccarsrud_EH,2025-06-03T15:14:14,pheinstein_NRS,-106.269391,34.9943740000001
